CMS SCHEDULE,YEAR,EFF_DATE,GEOGRAPHY,HCPCS,MOD,SHORTDESC,WORK RVU,NON-FAC PE RVU,FACILITY PE RVU,MP RVU,PW GPCI,PE GPCI,MP GPCI,CONV FACTOR,FILE_NAME,NF RVUS,F RVUS,NF RATE,F RATE
1. PFS,2025,2025-01-01,NATIONAL,G0451,,Devlopment test interpt&rep,0.0,0.34,0.34,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.35000000000000003,0.35000000000000003,11.321275,11.321275
1. PFS,2025,2025-01-01,NATIONAL,G0452,,Molecular pathology interpr,0.93,0.51,0.51,0.02,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.46,1.46,47.22589,47.22589
1. PFS,2025,2025-01-01,NATIONAL,G0452,TC,Molecular pathology interpr,0.0,0.09,0.09,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.09999999999999999,0.09999999999999999,3.23465,3.23465
1. PFS,2025,2025-01-01,NATIONAL,G0452,26,Molecular pathology interpr,0.93,0.42,0.42,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.36,1.36,43.991240000000005,43.991240000000005
1. PFS,2025,2025-01-01,NATIONAL,G0453,,Cont intraop neuro monitor,0.6,0.3,0.3,0.04,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.94,0.94,30.405709999999996,30.405709999999996
1. PFS,2025,2025-01-01,NATIONAL,G0454,,Md document visit by npp,0.18,0.07,0.07,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.26,0.26,8.41009,8.41009
1. PFS,2025,2025-01-01,NATIONAL,G0455,,Fecal microbiota prep instil,1.34,2.44,0.6,0.16,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,3.9400000000000004,2.1,127.44521,67.92765
1. PFS,2025,2025-01-01,NATIONAL,G0459,,Telehealth inpt pharm mgmt,0.95,0.3,0.3,0.05,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.3,1.3,42.05045,42.05045
1. PFS,2025,2025-01-01,NATIONAL,G0465,,Autolog prp diab wound ulcer,1.83,25.56,0.74,0.13,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,27.52,2.7,890.1756799999999,87.33555
1. PFS,2025,2025-01-01,NATIONAL,G0473,,Group behave couns 2-10,0.23,0.13,0.1,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.37,0.34,11.968205,10.997810000000001
1. PFS,2025,2025-01-01,NATIONAL,G0500,,Mod sedat endo service >5yrs,0.1,1.57,0.04,0.03,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.7000000000000002,0.17,54.989050000000006,5.498905000000001
1. PFS,2025,2025-01-01,NATIONAL,G0506,,Comp asses care plan ccm svc,0.87,0.96,0.37,0.05,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.8800000000000001,1.29,60.81142,41.726985
1. PFS,2025,2025-01-01,NATIONAL,G0508,,Crit care telehea consult 60,4.0,1.81,1.81,0.35,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,6.16,6.16,199.25444,199.25444
1. PFS,2025,2025-01-01,NATIONAL,G0509,,Crit care telehea consult 50,3.86,1.48,1.48,0.3,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,5.64,5.64,182.43426,182.43426
1. PFS,2025,2025-01-01,NATIONAL,G0511,,Ccm/bhi by rhc/fqhc 20min mo,0.9,0.72,0.0,0.07,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.6900000000000002,0.97,54.665585,31.376105
1. PFS,2025,2025-01-01,NATIONAL,G0512,,Cocm by rhc/fqhc 60 min mo,1.97,2.2,0.0,0.14,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,4.31,2.11,139.413415,68.251115
1. PFS,2025,2025-01-01,NATIONAL,G0513,,"Prolong prev svcs, first 30m",1.17,0.64,0.51,0.07,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.8800000000000001,1.75,60.81142,56.606375
1. PFS,2025,2025-01-01,NATIONAL,G0514,,"Prolong prev svcs, addl 30m",1.17,0.64,0.51,0.07,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.8800000000000001,1.75,60.81142,56.606375
1. PFS,2025,2025-01-01,NATIONAL,G0516,,"Insert drug del implant, >=4",1.82,3.23,0.94,0.12,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,5.17,2.88,167.231405,93.15791999999999
1. PFS,2025,2025-01-01,NATIONAL,G0517,,Remove drug implant,2.1,3.6,1.05,0.13,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,5.83,3.2800000000000002,188.580095,106.09652
1. PFS,2025,2025-01-01,NATIONAL,G0518,,Remove w insert drug implant,3.55,5.5,1.61,0.21,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,9.260000000000002,5.37,299.52859000000007,173.700705
1. PFS,2025,2025-01-01,NATIONAL,G0537,,Risk ascvd tst once pr 12 mo,0.18,0.38,0.08,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.5700000000000001,0.27,18.437505,8.733555
1. PFS,2025,2025-01-01,NATIONAL,G0538,,Ascvd rsk mng clin stf pr mo,0.18,0.28,0.08,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.47000000000000003,0.27,15.202855,8.733555
1. PFS,2025,2025-01-01,NATIONAL,G0539,,Initial care training 30 m,1.0,0.58,0.35,0.03,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.61,1.3800000000000001,52.077865,44.63817
1. PFS,2025,2025-01-01,NATIONAL,G0540,,Train for caregiver add 15,0.54,0.24,0.19,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.79,0.74,25.553735,23.93641
1. PFS,2025,2025-01-01,NATIONAL,G0541,,No pt prsnt train initial 30,1.0,0.58,0.35,0.03,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.61,1.3800000000000001,52.077865,44.63817
1. PFS,2025,2025-01-01,NATIONAL,G0542,,No pt prsnt train add 15,0.54,0.24,0.19,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.79,0.74,25.553735,23.93641
1. PFS,2025,2025-01-01,NATIONAL,G0543,,Group train w/o patient,0.23,0.44,0.08,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.68,0.32,21.995620000000002,10.35088
1. PFS,2025,2025-01-01,NATIONAL,G0544,,Post d/c phone follow up,1.0,0.85,0.42,0.06,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.9100000000000001,1.48,61.781815,47.87282
1. PFS,2025,2025-01-01,NATIONAL,G0545,,Inherent visit to inpt,0.89,0.38,0.38,0.06,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.33,1.33,43.020845,43.020845
1. PFS,2025,2025-01-01,NATIONAL,G0546,,Phone/internet ehr assess,0.35,0.15,0.15,0.03,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.53,0.53,17.143645,17.143645
1. PFS,2025,2025-01-01,NATIONAL,G0547,,Phone/internet svs 11-20 m,0.7,0.31,0.31,0.06,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.07,1.07,34.610755,34.610755
1. PFS,2025,2025-01-01,NATIONAL,G0548,,Phone/inter svs 21-30 m,1.05,0.47,0.47,0.1,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.62,1.62,52.40133,52.40133
1. PFS,2025,2025-01-01,NATIONAL,G0549,,Phone/inter for treat>31m,1.4,0.64,0.64,0.13,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,2.17,2.17,70.19190499999999,70.19190499999999
1. PFS,2025,2025-01-01,NATIONAL,G0550,,Phone/inter for dx/treat >5m,0.7,0.26,0.26,0.04,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.0,1.0,32.3465,32.3465
1. PFS,2025,2025-01-01,NATIONAL,G0551,,Phn/intr svs fr dx treat 30m,0.7,0.31,0.31,0.04,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.05,1.05,33.963825,33.963825
1. PFS,2025,2025-01-01,NATIONAL,G0553,,Monthly tx for dmht 20mins,0.62,0.94,0.25,0.04,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.6,0.91,51.754400000000004,29.435315
1. PFS,2025,2025-01-01,NATIONAL,G0554,,Add 20 m of monthly tx,0.61,0.58,0.23,0.04,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.23,0.88,39.786195,28.46492
1. PFS,2025,2025-01-01,NATIONAL,G0556,,Adv prim care mgmt lvl 1,0.25,0.2,0.1,0.02,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.47000000000000003,0.37,15.202855,11.968205
1. PFS,2025,2025-01-01,NATIONAL,G0557,,Adv prim care mgmt lvl 2,0.77,0.7,0.31,0.04,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.51,1.12,48.843215,36.228080000000006
1. PFS,2025,2025-01-01,NATIONAL,G0558,,Adv prim care mgmt lvl 3,1.67,1.52,0.68,0.12,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,3.31,2.47,107.066915,79.895855
1. PFS,2025,2025-01-01,NATIONAL,G0559,,Unrelat prac follow up visit,0.16,0.08,0.08,0.03,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.27,0.27,8.733555,8.733555
1. PFS,2025,2025-01-01,NATIONAL,G0560,,Safety plan interven,1.09,0.16,0.15,0.03,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.28,1.27,41.40352,41.080055
1. PFS,2025,2025-01-01,NATIONAL,G2001,,Post d/c h vst new pt 20 m,1.01,0.43,0.43,0.04,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.48,1.48,47.87282,47.87282
1. PFS,2025,2025-01-01,NATIONAL,G2002,,Post-d/c h vst new pt 30 m,1.52,0.62,0.62,0.07,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,2.21,2.21,71.485765,71.485765
1. PFS,2025,2025-01-01,NATIONAL,G2003,,Post-d/c h vst new pt 45 m,2.53,0.96,0.96,0.12,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,3.61,3.61,116.77086499999999,116.77086499999999
1. PFS,2025,2025-01-01,NATIONAL,G2004,,Post-d/c h vst new pt 60 m,3.38,1.2,1.2,0.16,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,4.74,4.74,153.32241,153.32241
1. PFS,2025,2025-01-01,NATIONAL,G2005,,Post-d/c h vst new pt 75 m,4.09,1.86,1.86,0.25,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,6.2,6.2,200.5483,200.5483
1. PFS,2025,2025-01-01,NATIONAL,G2006,,Post-d/c h vst ext pt 20 m,1.0,0.41,0.41,0.04,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.45,1.45,46.902424999999994,46.902424999999994
1. PFS,2025,2025-01-01,NATIONAL,G2007,,Post-d/c h vst ext pt 30 m,1.56,0.71,0.71,0.08,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,2.35,2.35,76.014275,76.014275
1. PFS,2025,2025-01-01,NATIONAL,G2008,,Post-d/c h vst ext pt 45 m,2.33,1.19,1.19,0.16,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,3.68,3.68,119.03512,119.03512
1. PFS,2025,2025-01-01,NATIONAL,G2009,,Post-d/c h vst ext pt 60 m,3.28,1.67,1.67,0.23,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,5.18,5.18,167.55487,167.55487
1. PFS,2025,2025-01-01,NATIONAL,G2010,,Remot image submit by pt,0.18,0.18,0.08,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.37,0.27,11.968205,8.733555
1. PFS,2025,2025-01-01,NATIONAL,G2011,,Alcohol/sub misuse assess,0.33,0.14,0.14,0.03,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.5,0.5,16.17325,16.17325
1. PFS,2025,2025-01-01,NATIONAL,G2013,,Post-d/c h vst ext pt 75 m,4.09,1.86,1.86,0.25,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,6.2,6.2,200.5483,200.5483
1. PFS,2025,2025-01-01,NATIONAL,G2014,,Post-d/c care plan overs 30m,1.25,0.87,0.87,0.1,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,2.22,2.22,71.80923,71.80923
1. PFS,2025,2025-01-01,NATIONAL,G2015,,Post-d/c care plan overs 60m,1.8,1.17,1.17,0.14,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,3.11,3.11,100.59761499999999,100.59761499999999
1. PFS,2025,2025-01-01,NATIONAL,G2025,,Dis site tele svcs rhc/fqhc,1.44,1.38,1.38,0.1,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,2.92,2.92,94.45178,94.45178
1. PFS,2025,2025-01-01,NATIONAL,G2082,,Visit esketamine 56m or less,0.7,24.76,0.27,0.07,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,25.53,1.04,825.806145,33.64036
1. PFS,2025,2025-01-01,NATIONAL,G2083,,"Visit esketamine, > 56m",0.7,35.44,0.27,0.07,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,36.21,1.04,1171.266765,33.64036
1. PFS,2025,2025-01-01,NATIONAL,G2086,,Off base opioid tx 70min,8.36,5.1,3.26,0.59,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,14.049999999999999,12.209999999999999,454.46832499999994,394.95076499999993
1. PFS,2025,2025-01-01,NATIONAL,G2087,,"Off base opioid tx, 60 m",8.19,3.98,2.76,0.54,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,12.71,11.489999999999998,411.124015,371.66128499999996
1. PFS,2025,2025-01-01,NATIONAL,G2088,,"Off base opioid tx, add30",0.82,0.85,0.25,0.04,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.71,1.1099999999999999,55.312515,35.90461499999999
1. PFS,2025,2025-01-01,NATIONAL,G2211,,Complex e/m visit add on,0.33,0.13,0.13,0.02,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.48000000000000004,0.48000000000000004,15.52632,15.52632
1. PFS,2025,2025-01-01,NATIONAL,G2212,,Prolong outpt/office vis,0.61,0.31,0.27,0.04,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.96,0.92,31.052639999999997,29.75878
1. PFS,2025,2025-01-01,NATIONAL,G2213,,Initiat med assist tx in er,1.3,0.39,0.26,0.15,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.8399999999999999,1.71,59.517559999999996,55.312515
1. PFS,2025,2025-01-01,NATIONAL,G2214,,Init/sub psych care m 1st 30,0.77,0.87,0.33,0.04,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.6800000000000002,1.1400000000000001,54.34212,36.87501
1. PFS,2025,2025-01-01,NATIONAL,G2250,,"Remot img sub by pt, non e/m",0.18,0.18,0.08,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.37,0.27,11.968205,8.733555
1. PFS,2025,2025-01-01,NATIONAL,G2251,,"Brief chkin, 5-10, non-e/m",0.25,0.16,0.11,0.02,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.43000000000000005,0.38,13.908995,12.29167
1. PFS,2025,2025-01-01,NATIONAL,G2252,,"Brief chkin by md/qhp, 11-20",0.5,0.26,0.22,0.03,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.79,0.75,25.553735,24.259875
1. PFS,2025,2025-01-01,NATIONAL,G3002,,Chronic pain mgmt 30 mins,1.45,0.9,0.65,0.13,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,2.48,2.23,80.21932,72.132695
1. PFS,2025,2025-01-01,NATIONAL,G3003,,Chronic pain mgmt addl 15m,0.5,0.37,0.23,0.04,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.91,0.77,29.435315,24.906805
1. PFS,2025,2025-01-01,NATIONAL,G6001,,Echo guidance radiotherapy,0.58,4.7,4.7,0.03,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,5.3100000000000005,5.3100000000000005,171.759915,171.759915
1. PFS,2025,2025-01-01,NATIONAL,G6001,TC,Echo guidance radiotherapy,0.0,4.35,4.35,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,4.359999999999999,4.359999999999999,141.03073999999998,141.03073999999998
1. PFS,2025,2025-01-01,NATIONAL,G6001,26,Echo guidance radiotherapy,0.58,0.35,0.35,0.02,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.95,0.95,30.729174999999998,30.729174999999998
1. PFS,2025,2025-01-01,NATIONAL,G6002,,Stereoscopic x-ray guidance,0.39,1.85,1.85,0.03,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,2.27,2.27,73.426555,73.426555
1. PFS,2025,2025-01-01,NATIONAL,G6002,TC,Stereoscopic x-ray guidance,0.0,1.64,1.64,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.65,1.65,53.371725,53.371725
1. PFS,2025,2025-01-01,NATIONAL,G6002,26,Stereoscopic x-ray guidance,0.39,0.21,0.21,0.02,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.62,0.62,20.05483,20.05483
1. PFS,2025,2025-01-01,NATIONAL,G6003,,Radiation treatment delivery,0.0,4.53,4.53,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,4.54,4.54,146.85311,146.85311
1. PFS,2025,2025-01-01,NATIONAL,G6004,,Radiation treatment delivery,0.0,3.67,3.67,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,3.6799999999999997,3.6799999999999997,119.03511999999999,119.03511999999999
1. PFS,2025,2025-01-01,NATIONAL,G6005,,Radiation treatment delivery,0.0,3.67,3.67,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,3.6799999999999997,3.6799999999999997,119.03511999999999,119.03511999999999
1. PFS,2025,2025-01-01,NATIONAL,G6006,,Radiation treatment delivery,0.0,3.65,3.65,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,3.6599999999999997,3.6599999999999997,118.38818999999998,118.38818999999998
1. PFS,2025,2025-01-01,NATIONAL,G6007,,Radiation treatment delivery,0.0,6.52,6.52,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,6.529999999999999,6.529999999999999,211.22264499999997,211.22264499999997
1. PFS,2025,2025-01-01,NATIONAL,G6008,,Radiation treatment delivery,0.0,5.05,5.05,0.02,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,5.069999999999999,5.069999999999999,163.99675499999998,163.99675499999998
1. PFS,2025,2025-01-01,NATIONAL,G6009,,Radiation treatment delivery,0.0,5.09,5.09,0.02,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,5.109999999999999,5.109999999999999,165.29061499999997,165.29061499999997
1. PFS,2025,2025-01-01,NATIONAL,G6010,,Radiation treatment delivery,0.0,5.01,5.01,0.02,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,5.029999999999999,5.029999999999999,162.70289499999998,162.70289499999998
1. PFS,2025,2025-01-01,NATIONAL,G6011,,Radiation treatment delivery,0.0,6.66,6.66,0.02,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,6.68,6.68,216.07461999999998,216.07461999999998
1. PFS,2025,2025-01-01,NATIONAL,G6012,,Radiation treatment delivery,0.0,6.67,6.67,0.02,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,6.6899999999999995,6.6899999999999995,216.39808499999998,216.39808499999998
1. PFS,2025,2025-01-01,NATIONAL,G6013,,Radiation treatment delivery,0.0,6.7,6.7,0.02,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,6.72,6.72,217.36847999999998,217.36847999999998
1. PFS,2025,2025-01-01,NATIONAL,G6014,,Radiation treatment delivery,0.0,6.66,6.66,0.02,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,6.68,6.68,216.07461999999998,216.07461999999998
1. PFS,2025,2025-01-01,NATIONAL,G6015,,Radiation tx delivery imrt,0.0,10.38,10.38,0.05,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,10.430000000000001,10.430000000000001,337.37399500000004,337.37399500000004
1. PFS,2025,2025-01-01,NATIONAL,G6016,,Delivery comp imrt,0.0,10.38,10.38,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,10.39,10.39,336.080135,336.080135
1. PFS,2025,2025-01-01,NATIONAL,G9037,,Intrpro req fr rec phys/qhcp,0.57,0.63,0.63,0.04,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.24,1.24,40.10966,40.10966
1. PFS,2025,2025-01-01,NATIONAL,G9038,,Co-management services,0.71,0.78,0.78,0.06,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.55,1.55,50.137075,50.137075
1. PFS,2025,2025-01-01,NATIONAL,G9157,,Transesoph doppl cardiac mon,2.2,0.41,0.41,0.17,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,2.7800000000000002,2.7800000000000002,89.92327,89.92327
1. PFS,2025,2025-01-01,NATIONAL,G9187,,Bpci home visit,0.18,1.22,1.22,0.03,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.43,1.43,46.255494999999996,46.255494999999996
1. PFS,2025,2025-01-01,NATIONAL,G9481,,Remote e/m new pt 10mins,0.48,0.0,0.0,0.05,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.53,0.53,17.143645,17.143645
1. PFS,2025,2025-01-01,NATIONAL,G9482,,Remote e/m new pt 20mins,0.93,0.0,0.0,0.07,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.0,1.0,32.3465,32.3465
1. PFS,2025,2025-01-01,NATIONAL,G9483,,Remote e/m new pt 30mins,1.42,0.0,0.0,0.16,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.5799999999999998,1.5799999999999998,51.10746999999999,51.10746999999999
1. PFS,2025,2025-01-01,NATIONAL,G9484,,Remote e/m new pt 45mins,2.43,0.0,0.0,0.24,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,2.67,2.67,86.365155,86.365155
1. PFS,2025,2025-01-01,NATIONAL,G9485,,Remote e/m new pt 60mins,3.17,0.0,0.0,0.34,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,3.51,3.51,113.53621499999998,113.53621499999998
1. PFS,2025,2025-01-01,NATIONAL,G9486,,Remote e/m est. pt 10mins,0.48,0.0,0.0,0.05,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.53,0.53,17.143645,17.143645
1. PFS,2025,2025-01-01,NATIONAL,G9487,,Remote e/m est. pt 15mins,0.97,0.0,0.0,0.1,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.07,1.07,34.610755,34.610755
1. PFS,2025,2025-01-01,NATIONAL,G9488,,Remote e/m est. pt 25mins,1.5,0.0,0.0,0.15,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.65,1.65,53.371725,53.371725
1. PFS,2025,2025-01-01,NATIONAL,G9489,,Remote e/m est. pt 40mins,2.11,0.0,0.0,0.21,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,2.32,2.32,75.04387999999999,75.04387999999999
1. PFS,2025,2025-01-01,NATIONAL,G9490,,Cmmi mod home visit,0.18,1.22,1.22,0.03,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.43,1.43,46.255494999999996,46.255494999999996
1. PFS,2025,2025-01-01,NATIONAL,G9685,,Acute nursing facility care,3.86,1.39,1.39,0.29,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,5.54,5.54,179.19961,179.19961
1. PFS,2025,2025-01-01,NATIONAL,G9868,,Cmmi asyntelehealth <10min,0.8,0.0,0.0,0.0,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.8,0.8,25.877200000000002,25.877200000000002
1. PFS,2025,2025-01-01,NATIONAL,G9869,,Cmmi asyntelehealth 10-20min,1.07,0.0,0.0,0.0,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.07,1.07,34.610755,34.610755
1. PFS,2025,2025-01-01,NATIONAL,G9870,,Cmmi asyntelehealth >20min,1.34,0.0,0.0,0.0,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.34,1.34,43.34431,43.34431
1. PFS,2025,2025-01-01,NATIONAL,G9978,,Remote e/m new pt 10mins,0.48,0.95,0.3,0.05,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.48,0.8300000000000001,47.87282,26.847595000000002
1. PFS,2025,2025-01-01,NATIONAL,G9979,,Remote e/m new pt 20mins,0.93,1.16,0.4,0.07,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,2.1599999999999997,1.4000000000000001,69.86843999999999,45.2851
1. PFS,2025,2025-01-01,NATIONAL,G9980,,Remote e/m new pt 30 mins,1.42,1.61,0.69,0.16,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,3.1900000000000004,2.27,103.18533500000001,73.426555
1. PFS,2025,2025-01-01,NATIONAL,G9981,,Remote e/m new pt 45mins,2.43,2.21,1.15,0.24,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,4.880000000000001,3.8200000000000003,157.85092000000003,123.56363
1. PFS,2025,2025-01-01,NATIONAL,G9982,,Remote e/m new pt 60mins,3.17,2.83,1.59,0.34,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,6.34,5.1,205.07681,164.96714999999998
1. PFS,2025,2025-01-01,NATIONAL,G9983,,Remote e/m est. pt 10mins,0.48,0.95,0.3,0.05,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.48,0.8300000000000001,47.87282,26.847595000000002
1. PFS,2025,2025-01-01,NATIONAL,G9984,,Remote e/m est. pt  15mins,0.97,1.35,0.57,0.1,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,2.4200000000000004,1.6400000000000001,78.27853,53.04826
1. PFS,2025,2025-01-01,NATIONAL,G9985,,Remote e/m est. pt 25mins,1.5,1.8,0.83,0.15,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,3.4499999999999997,2.48,111.59542499999999,80.21932
