CMS SCHEDULE,YEAR,EFF_DATE,GEOGRAPHY,HCPCS,SHORTDESC,FILE_NAME,NF RATE,F RATE
2. ASP,2025,2025-01-01,NATIONAL,J9325,Inj talimogene laherparepvec,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,70.367,70.367
2. ASP,2025,2025-01-01,NATIONAL,J9328,Temozolomide injection,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,10.409,10.409
2. ASP,2025,2025-01-01,NATIONAL,J9330,Temsirolimus injection,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,29.518,29.518
2. ASP,2025,2025-01-01,NATIONAL,J9331,Inj sirolimus prot part 1 mg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,117.449,117.449
2. ASP,2025,2025-01-01,NATIONAL,J9332,Inj efgartigimod 2mg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,32.449,32.449
2. ASP,2025,2025-01-01,NATIONAL,J9333,Inj ronzanolixizum-noli 1 mg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,22.821,22.821
2. ASP,2025,2025-01-01,NATIONAL,J9334,Inj efgart-alfa 2mg hya-qvfc,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,33.101,33.101
2. ASP,2025,2025-01-01,NATIONAL,J9340,Thiotepa injection,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,221.753,221.753
2. ASP,2025,2025-01-01,NATIONAL,J9345,"Inj, retifanlimab-dlwr, 1 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,29.264,29.264
2. ASP,2025,2025-01-01,NATIONAL,J9347,"Inj, tremelimumab-actl, 1 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,138.432,138.432
2. ASP,2025,2025-01-01,NATIONAL,J9348,"Inj. naxitamab-gqgk, 1 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,642.289,642.289
2. ASP,2025,2025-01-01,NATIONAL,J9349,"Inj., tafasitamab-cxix",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,13.966,13.966
2. ASP,2025,2025-01-01,NATIONAL,J9350,"Inj mosunetuzumab-axgb, 1 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,641.067,641.067
2. ASP,2025,2025-01-01,NATIONAL,J9351,Topotecan injection,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,1.784,1.784
2. ASP,2025,2025-01-01,NATIONAL,J9352,Injection trabectedin 0.1mg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,362.75,362.75
2. ASP,2025,2025-01-01,NATIONAL,J9353,"Inj. margetuximab-cmkb, 5 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,49.4,49.4
2. ASP,2025,2025-01-01,NATIONAL,J9354,"Inj, ado-trastuzumab emt 1mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,40.968,40.968
2. ASP,2025,2025-01-01,NATIONAL,J9355,Inj trastuzumab excl biosimi,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,77.051,77.051
2. ASP,2025,2025-01-01,NATIONAL,J9356,"Inj. herceptin hylecta, 10mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,63.064,63.064
2. ASP,2025,2025-01-01,NATIONAL,J9357,Valrubicin injection,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,1392.518,1392.518
2. ASP,2025,2025-01-01,NATIONAL,J9358,Inj fam-trastu deru-nxki 1mg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,28.81,28.81
2. ASP,2025,2025-01-01,NATIONAL,J9359,Inj lon tesirin-lpyl 0.075mg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,212.118,212.118
2. ASP,2025,2025-01-01,NATIONAL,J9360,Vinblastine sulfate inj,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,4.834,4.834
2. ASP,2025,2025-01-01,NATIONAL,J9370,Vincristine sulfate 1 mg inj,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,8.332,8.332
2. ASP,2025,2025-01-01,NATIONAL,J9380,Inj teclistamab cqyv 0.5 mg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,32.551,32.551
2. ASP,2025,2025-01-01,NATIONAL,J9381,Inj teplizumab mzwv 5 mcg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,37.236,37.236
2. ASP,2025,2025-01-01,NATIONAL,J9390,Vinorelbine tartrate inj,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,6.503,6.503
2. ASP,2025,2025-01-01,NATIONAL,J9394,"Inj, fulvestrant (fresenius)",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,12.257,12.257
2. ASP,2025,2025-01-01,NATIONAL,J9395,"Injection, fulvestrant",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,6.656,6.656
2. ASP,2025,2025-01-01,NATIONAL,J9400,"Inj, ziv-aflibercept, 1mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,7.984,7.984
2. ASP,2025,2025-01-01,NATIONAL,P9041,"Albumin (human),5%, 50ml",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,10.615,10.615
2. ASP,2025,2025-01-01,NATIONAL,P9045,"Albumin (human), 5%, 250 ml",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,53.077,53.077
2. ASP,2025,2025-01-01,NATIONAL,P9046,"Albumin (human), 25%, 20 ml",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,21.231,21.231
2. ASP,2025,2025-01-01,NATIONAL,P9047,"Albumin (human), 25%, 50ml",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,53.077,53.077
2. ASP,2025,2025-01-01,NATIONAL,Q0138,"Ferumoxytol, non-esrd",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,0.377,0.377
2. ASP,2025,2025-01-01,NATIONAL,Q0139,"Ferumoxytol, esrd use",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,0.377,0.377
2. ASP,2025,2025-01-01,NATIONAL,Q0162,Ondansetron oral,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,0.013,0.013
2. ASP,2025,2025-01-01,NATIONAL,Q0167,Dronabinol 2.5mg oral,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,1.849,1.849
2. ASP,2025,2025-01-01,NATIONAL,Q0224,"Inj, pemivibart, 4500 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,6583.5,6583.5
2. ASP,2025,2025-01-01,NATIONAL,Q0249,Tocilizumab for COVID-19,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,7.569,7.569
2. ASP,2025,2025-01-01,NATIONAL,Q2041,Axicabtagene ciloleucel car+,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,489517.151,489517.151
2. ASP,2025,2025-01-01,NATIONAL,Q2042,Tisagenlecleucel car-pos t,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,565623.836,565623.836
2. ASP,2025,2025-01-01,NATIONAL,Q2043,Sipuleucel-t auto cd54+,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,55536.498,55536.498
2. ASP,2025,2025-01-01,NATIONAL,Q2050,Doxorubicin inj 10mg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,136.046,136.046
2. ASP,2025,2025-01-01,NATIONAL,Q2053,Brexucabtagene car pos t,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,488051.51,488051.51
2. ASP,2025,2025-01-01,NATIONAL,Q2054,Lisocabtagene mara car pos t,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,516485.967,516485.967
2. ASP,2025,2025-01-01,NATIONAL,Q2055,Idecabtagene vicleucel car,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,528312.427,528312.427
2. ASP,2025,2025-01-01,NATIONAL,Q2056,Ciltacabtagene car-pos t,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,551318.337,551318.337
2. ASP,2025,2025-01-01,NATIONAL,Q3027,Inj beta interferon im 1 mcg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,55.62,55.62
2. ASP,2025,2025-01-01,NATIONAL,Q4074,Iloprost non-comp unit dose,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,148.238,148.238
2. ASP,2025,2025-01-01,NATIONAL,Q4081,"Epoetin alfa, 100 units esrd",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,0.646,0.646
2. ASP,2025,2025-01-01,NATIONAL,Q4101,Apligraf,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,30.476,30.476
2. ASP,2025,2025-01-01,NATIONAL,Q4102,Oasis wound matrix,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,12.07,12.07
2. ASP,2025,2025-01-01,NATIONAL,Q4103,Oasis burn matrix,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,12.481,12.481
2. ASP,2025,2025-01-01,NATIONAL,Q4104,Integra bmwd,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,52.396,52.396
2. ASP,2025,2025-01-01,NATIONAL,Q4105,Integra drt or omnigraft,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,30.277,30.277
2. ASP,2025,2025-01-01,NATIONAL,Q4108,Integra matrix,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,44.841,44.841
2. ASP,2025,2025-01-01,NATIONAL,Q4110,Primatrix,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,65.405,65.405
2. ASP,2025,2025-01-01,NATIONAL,Q4111,Gammagraft,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,7.326,7.326
2. ASP,2025,2025-01-01,NATIONAL,Q4114,Integra flowable wound matri,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,1600.605,1600.605
2. ASP,2025,2025-01-01,NATIONAL,Q4115,Alloskin,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,15.151,15.151
2. ASP,2025,2025-01-01,NATIONAL,Q4118,Matristem micromatrix,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,2.543,2.543
2. ASP,2025,2025-01-01,NATIONAL,Q4121,Theraskin,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,48.454,48.454
2. ASP,2025,2025-01-01,NATIONAL,Q4124,Oasis tri-layer wound matrix,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,10.216,10.216
2. ASP,2025,2025-01-01,NATIONAL,Q4126,Memoderm/derma/tranz/integup,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,59.544,59.544
2. ASP,2025,2025-01-01,NATIONAL,Q4127,Talymed,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,68.487,68.487
2. ASP,2025,2025-01-01,NATIONAL,Q4128,Flexhd/allopatchhd/sq cm,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,30.593,30.593
2. ASP,2025,2025-01-01,NATIONAL,Q4132,"Grafix core, grafixpl core",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,136.851,136.851
2. ASP,2025,2025-01-01,NATIONAL,Q4133,Grafix stravix prime pl sqcm,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,138.753,138.753
2. ASP,2025,2025-01-01,NATIONAL,Q4137,Amnioexcel biodexcel 1sq cm,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,116.681,116.681
2. ASP,2025,2025-01-01,NATIONAL,Q4138,"Biodfence dryflex, 1cm",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,93.566,93.566
2. ASP,2025,2025-01-01,NATIONAL,Q4140,Biodfence 1cm,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,171.809,171.809
2. ASP,2025,2025-01-01,NATIONAL,Q4141,"Alloskin ac, 1 cm",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,37.984,37.984
2. ASP,2025,2025-01-01,NATIONAL,Q4148,Neox neox rt or clarix cord,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,127.505,127.505
2. ASP,2025,2025-01-01,NATIONAL,Q4150,Allowrap ds or dry 1 sq cm,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,86.699,86.699
2. ASP,2025,2025-01-01,NATIONAL,Q4151,"Amnioband, guardian 1 sq cm",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,143.415,143.415
2. ASP,2025,2025-01-01,NATIONAL,Q4152,Dermapure 1 square cm,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,52.05,52.05
2. ASP,2025,2025-01-01,NATIONAL,Q4153,"Dermavest, plurivest sq cm",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,232.713,232.713
2. ASP,2025,2025-01-01,NATIONAL,Q4154,Biovance 1 square cm,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,144.357,144.357
2. ASP,2025,2025-01-01,NATIONAL,Q4155,Neoxflo or clarixflo 1 mg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,28.723,28.723
2. ASP,2025,2025-01-01,NATIONAL,Q4156,Neox 100 or clarix 100,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,64.045,64.045
2. ASP,2025,2025-01-01,NATIONAL,Q4158,"Kerecis omega3, per sq cm",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,75.455,75.455
2. ASP,2025,2025-01-01,NATIONAL,Q4159,Affinity1 square cm,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,263.351,263.351
2. ASP,2025,2025-01-01,NATIONAL,Q4160,Nushield 1 square cm,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,93.929,93.929
2. ASP,2025,2025-01-01,NATIONAL,Q4163,"Woundex, bioskin, per sq cm",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,182.181,182.181
2. ASP,2025,2025-01-01,NATIONAL,Q4166,"Cytal, per square centimeter",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,20.556,20.556
2. ASP,2025,2025-01-01,NATIONAL,Q4171,"Interfyl, 1 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,11.913,11.913
2. ASP,2025,2025-01-01,NATIONAL,Q4175,Miroderm,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,69.044,69.044
2. ASP,2025,2025-01-01,NATIONAL,Q4178,"Floweramniopatch, per sq cm",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,87.176,87.176
2. ASP,2025,2025-01-01,NATIONAL,Q4184,Cellesta or duo per sq cm,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,624.34,624.34
2. ASP,2025,2025-01-01,NATIONAL,Q4186,Epifix 1 sq cm,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,158.334,158.334
2. ASP,2025,2025-01-01,NATIONAL,Q4187,Epicord 1 sq cm,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,242.727,242.727
2. ASP,2025,2025-01-01,NATIONAL,Q4188,Amnioarmor 1 sq cm,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,346.642,346.642
2. ASP,2025,2025-01-01,NATIONAL,Q4190,Artacent ac 1 sq cm,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,235.692,235.692
2. ASP,2025,2025-01-01,NATIONAL,Q4191,Restorigin 1 sq cm,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,1016.313,1016.313
2. ASP,2025,2025-01-01,NATIONAL,Q4194,Novachor 1 sq cm,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,858.919,858.919
2. ASP,2025,2025-01-01,NATIONAL,Q4195,Puraply 1 sq cm,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,102.788,102.788
2. ASP,2025,2025-01-01,NATIONAL,Q4196,Puraply am 1 sq cm,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,105.69,105.69
2. ASP,2025,2025-01-01,NATIONAL,Q4197,Puraply xt 1 sq cm,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,72.644,72.644
2. ASP,2025,2025-01-01,NATIONAL,Q4199,"Cygnus matrix, per sq cm",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,363.787,363.787
2. ASP,2025,2025-01-01,NATIONAL,Q4201,Matrion 1 sq cm,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,85.034,85.034
2. ASP,2025,2025-01-01,NATIONAL,Q4203,"Derma-gide, 1 sq cm",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,300.181,300.181
2. ASP,2025,2025-01-01,NATIONAL,Q4205,Membrane graft or wrap sq cm,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,1159.614,1159.614
2. ASP,2025,2025-01-01,NATIONAL,Q4217,Woundfix biowound plus xplus,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,370.863,370.863
2. ASP,2025,2025-01-01,NATIONAL,Q4222,"Progenamatrix, per sq cm",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,116.964,116.964
2. ASP,2025,2025-01-01,NATIONAL,Q4225,"Amnio or derma tl, per sq cm",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,1459.55,1459.55
2. ASP,2025,2025-01-01,NATIONAL,Q4229,Cogenex amnio memb per sq cm,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,521.027,521.027
2. ASP,2025,2025-01-01,NATIONAL,Q4231,"Corplex p, per cc",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,1013.111,1013.111
2. ASP,2025,2025-01-01,NATIONAL,Q4232,"Corplex, per sq cm",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,265.144,265.144
2. ASP,2025,2025-01-01,NATIONAL,Q4234,"Xcellerate, per sq cm",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,255.135,255.135
2. ASP,2025,2025-01-01,NATIONAL,Q4235,Amniorepair or altiply sq cm,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,95.148,95.148
2. ASP,2025,2025-01-01,NATIONAL,Q4236,Carepatch per sq cm,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,613.603,613.603
2. ASP,2025,2025-01-01,NATIONAL,Q4238,"Derm-maxx, per sq cm",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,1557.992,1557.992
2. ASP,2025,2025-01-01,NATIONAL,Q4252,"Vendaje, per square centimet",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,76.969,76.969
2. ASP,2025,2025-01-01,NATIONAL,Q4253,Zenith amniotic membrane psc,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,119.428,119.428
2. ASP,2025,2025-01-01,NATIONAL,Q4256,"Mlg complet, per sq cm",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,972.834,972.834
2. ASP,2025,2025-01-01,NATIONAL,Q4257,"Relese, per sq cm",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,487.721,487.721
2. ASP,2025,2025-01-01,NATIONAL,Q4258,"Enverse, per sq cm",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,73.42,73.42
2. ASP,2025,2025-01-01,NATIONAL,Q4259,Celera per sq cm,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,1280.736,1280.736
2. ASP,2025,2025-01-01,NATIONAL,Q4262,"Dual layer impax, per sq cm",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,302.521,302.521
2. ASP,2025,2025-01-01,NATIONAL,Q4265,Neostim tl per sq cm,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,2114.7,2114.7
2. ASP,2025,2025-01-01,NATIONAL,Q4266,Neostim per sq cm,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,888.916,888.916
2. ASP,2025,2025-01-01,NATIONAL,Q4267,Neostim dl per sq cm,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,371.312,371.312
2. ASP,2025,2025-01-01,NATIONAL,Q4271,Complete ft per sq cm,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,1541.612,1541.612
2. ASP,2025,2025-01-01,NATIONAL,Q4276,"Orion, per sq cm",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,483.792,483.792
2. ASP,2025,2025-01-01,NATIONAL,Q4278,"Epieffect, per sq cm",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,306.067,306.067
2. ASP,2025,2025-01-01,NATIONAL,Q4279,"Vendaje ac, per sq cm",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,2385.0,2385.0
2. ASP,2025,2025-01-01,NATIONAL,Q4280,Xcell amnio matrix per sq cm,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,2060.397,2060.397
2. ASP,2025,2025-01-01,NATIONAL,Q4281,Barrera slor dl per sq cm,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,888.114,888.114
2. ASP,2025,2025-01-01,NATIONAL,Q4282,Cygnus dual per sq cm,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,486.781,486.781
2. ASP,2025,2025-01-01,NATIONAL,Q4283,"Biovance tri or 3l, sq cm",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,660.382,660.382
2. ASP,2025,2025-01-01,NATIONAL,Q4289,"Revoshield+ amnio, per sq cm",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,1859.498,1859.498
2. ASP,2025,2025-01-01,NATIONAL,Q4297,"Emerge matrix, per sq cm",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,1788.155,1788.155
2. ASP,2025,2025-01-01,NATIONAL,Q4298,"Amnicore pro, per sq cm",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,2172.414,2172.414
2. ASP,2025,2025-01-01,NATIONAL,Q4300,"Acesso tl, per sq cm",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,2114.7,2114.7
2. ASP,2025,2025-01-01,NATIONAL,Q4301,"Activate matrix, per sq cm",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,1934.927,1934.927
2. ASP,2025,2025-01-01,NATIONAL,Q4302,"Complete aca, per sq cm",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,2008.7,2008.7
2. ASP,2025,2025-01-01,NATIONAL,Q4303,"Complete aa, per sq cm",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,3412.785,3412.785
2. ASP,2025,2025-01-01,NATIONAL,Q4304,"Grafix plus, per sq cm",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,919.993,919.993
2. ASP,2025,2025-01-01,NATIONAL,Q4310,"Procenta, per 100 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,2154.978,2154.978
2. ASP,2025,2025-01-01,NATIONAL,Q5101,"Injection, zarxio",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,0.357,0.357
2. ASP,2025,2025-01-01,NATIONAL,Q5103,"Injection, inflectra",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,11.55,11.55
2. ASP,2025,2025-01-01,NATIONAL,Q5104,"Injection, renflexis",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,26.263,26.263
2. ASP,2025,2025-01-01,NATIONAL,Q5105,Inj retacrit esrd on dialysi,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,0.747,0.747
2. ASP,2025,2025-01-01,NATIONAL,Q5106,Inj retacrit non-esrd use,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,7.469,7.469
2. ASP,2025,2025-01-01,NATIONAL,Q5107,Inj mvasi 10 mg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,28.727,28.727
2. ASP,2025,2025-01-01,NATIONAL,Q5108,"Injection, fulphila",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,125.304,125.304
2. ASP,2025,2025-01-01,NATIONAL,Q5110,Nivestym,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,0.289,0.289
2. ASP,2025,2025-01-01,NATIONAL,Q5111,"Injection, udenyca 0.5 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,135.55,135.55
2. ASP,2025,2025-01-01,NATIONAL,Q5112,Inj ontruzant 10 mg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,26.369,26.369
2. ASP,2025,2025-01-01,NATIONAL,Q5113,Inj herzuma 10 mg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,71.978,71.978
2. ASP,2025,2025-01-01,NATIONAL,Q5114,Inj ogivri 10 mg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,51.84,51.84
2. ASP,2025,2025-01-01,NATIONAL,Q5115,Inj truxima 10 mg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,31.833,31.833
2. ASP,2025,2025-01-01,NATIONAL,Q5116,"Inj., trazimera, 10 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,18.969,18.969
2. ASP,2025,2025-01-01,NATIONAL,Q5117,"Inj., kanjinti, 10 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,34.688,34.688
2. ASP,2025,2025-01-01,NATIONAL,Q5118,"Inj., zirabev, 10 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,23.0,23.0
2. ASP,2025,2025-01-01,NATIONAL,Q5119,"Inj ruxience, 10 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,23.589,23.589
2. ASP,2025,2025-01-01,NATIONAL,Q5120,Inj pegfilgrastim-bmez 0.5mg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,24.711,24.711
2. ASP,2025,2025-01-01,NATIONAL,Q5121,"Inj. avsola, 10 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,19.825,19.825
2. ASP,2025,2025-01-01,NATIONAL,Q5122,"Inj, nyvepria",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,117.01,117.01
2. ASP,2025,2025-01-01,NATIONAL,Q5123,"Inj. riabni, 10 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,36.776,36.776
2. ASP,2025,2025-01-01,NATIONAL,Q5124,"Inj. byooviz, 0.1 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,169.199,169.199
2. ASP,2025,2025-01-01,NATIONAL,Q5125,"Inj, releuko 1 mcg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,0.451,0.451
2. ASP,2025,2025-01-01,NATIONAL,Q5126,Inj alymsys 10 mg,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,48.788,48.788
2. ASP,2025,2025-01-01,NATIONAL,Q5127,"Inj, stimufend, 0.5 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,298.305,298.305
2. ASP,2025,2025-01-01,NATIONAL,Q5128,"Inj, cimerli, 0.1 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,168.744,168.744
2. ASP,2025,2025-01-01,NATIONAL,Q5129,"Inj, vegzelma, 10 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,52.001,52.001
2. ASP,2025,2025-01-01,NATIONAL,Q5130,"Inj, fylnetra, 0.5 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,169.694,169.694
2. ASP,2025,2025-01-01,NATIONAL,Q5133,"Inj, tofidence, 1 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,5.996,5.996
2. ASP,2025,2025-01-01,NATIONAL,Q5135,"Inj, tyenne, 1 mg",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,4.106,4.106
2. ASP,2025,2025-01-01,NATIONAL,Q9950,Inj sulf hexa lipid microsph,section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,18.676,18.676
2. ASP,2025,2025-01-01,NATIONAL,Q9956,"Inj octafluoropropane mic,ml",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,41.605,41.605
2. ASP,2025,2025-01-01,NATIONAL,Q9957,"Inj perflutren lip micros,ml",section 508 version of Jan 2025 ASP Pricing File updated 030725.csv,41.605,41.605
